lat,long,r-score,property_id
40.64277,-74.00366,1,18296132
40.8876445974406,-73.8635490608107,1,20880223
40.7195476580205,-73.9929973246932,1,6704777
40.72211,-73.94215,1,18370699
40.7904908966652,-73.9695157687769,1,12835010
40.69129,-73.9523,1,22161395
40.71765,-73.95772,1,4582781
40.8538457822216,-73.9365853126919,1,20509697
40.71729,-73.98442,5,7363109
40.77439,-73.94965,1,4616452
40.79274,-73.94286,2,17874595
40.7087481058531,-73.9490596703586,0,7456692
40.73697,-74.00223,1,19296720
41.015,-73.66432,1,17900060
40.70414,-73.93408,4,7471933
40.7195969703812,-73.9842762730502,1,3851571
40.65664,-73.88909,-1,18049811
40.83399,-73.94474,1,1596314
41.2694510488563,-74.3554203393402,1,236669
40.6648611969877,-73.9799213861447,1,230194
40.6472360824375,-74.0851581339602,3,593923
40.775,-73.92,4,39537097
40.67441,-73.98258,1,35944866
40.7472,-73.97337,1,36059155
40.70791,-73.8959,1,34605801
40.73404,-73.95737,1,867020
40.77076,-73.94757,1,26897821
40.84347,-73.93406,-1,5534192
40.71836,-73.99266,1,25183213
40.70642,-74.01756,3,10812612
40.8279147675143,-73.9490147038249,2,19475476
40.7381607254329,-73.9198900095326,1,13572880
40.7708701343578,-73.9578489623513,3,18175507
40.74745,-73.98707,-1,14538224
40.71335,-73.9496,1,878142
40.72981,-73.9801,1,1963542
40.76443,-73.99219,1,8684082
40.7593938005871,-73.9958353456431,1,4753280
40.76155,-73.98687,2,23325238
40.64836,-73.94547,2,16706875
41.04516,-72.15255,1,5606701
40.71534,-73.96633,2,7619082
40.58571,-73.96711,3,11136854
40.6767732130603,-73.9125503676737,1,25317193
40.7528921424493,-73.9698942853804,1,4863159
40.7158615944922,-73.941544631521,1,29607482
40.9026,-73.84806,1,35428298
40.7206589807395,-73.9566594268262,1,27498497
40.8239946872136,-73.9136188821496,6,11303934
40.8494682031844,-73.9396205278268,1,2072438
40.6900652150069,-73.8704654590608,-1,20950497
40.8185551139038,-73.9264213938714,3,9885264
40.7797688284931,-73.981705119104,1,9867033
40.81093,-73.95928,1,13884778
40.77898,-73.94983,1,16996664
40.74928,-73.97453,0,32740310
40.7551163290523,-73.966654206517,2,11489278
40.7829,-73.94694,1,7785952
40.6511048111667,-73.9541714189397,1,7798150
40.7507417223927,-73.8176120583601,1,8994917
40.7068644290085,-73.950034431433,1,10038229
40.69994,-73.93224,1,15990572
40.67169,-73.94612,3,11591798
40.69754,-73.99298,1,17158871
40.7444001088119,-73.9042836662701,1,25897256
40.65064,-73.95045,2,18637912
40.66339,-73.91671,-1,28015516
40.73032,-73.99976,2,4286662
40.6939217776948,-73.9962689435264,2,6947730
40.6935069418281,-73.9542361996239,1,3430103
40.73872,-73.82863,2,30310318
40.76122,-73.99129,1,19954751
40.7636717810951,-73.9875783359755,2,10122587
40.64356,-74.00306,2,21249490
40.6695424163672,-73.9871687466328,1,7920349
40.74663,-73.89653,1,14200678
40.7552242050277,-73.9723068090972,1,3488353
40.75,-73.807,2,6074975
40.95455,-72.98511,2,26301421
40.7615871570105,-73.9855386120194,1,15115474
40.771106364631,-73.9474909713458,2,17423307
40.7626992799535,-73.9927483954516,1,9295205
40.83185,-73.94806,1,15165888
40.72249,-73.75486,1,22985419
40.6734053113481,-73.9547998644957,1,24759077
40.80999,-73.95484,2,21399985
40.701221457623,-73.9847960566486,-1,14402592
40.6744299296928,-73.9797214639274,2,10384145
40.7495073697979,-73.9963737398969,1,9408449
40.57582,-73.98576,0,17632840
40.78065,-73.98253,1,15314054
40.7329485666928,-74.0030158254188,-1,19154221
40.792433866249,-73.9407638070494,3,7936567
40.6886111923436,-73.813321518602,2,26956772
40.64246,-73.9538,1,18410069
40.77693,-73.95538,1,24044760
40.73242,-73.9585,1,16238569
40.71118,-73.9608,-1,19053614
40.7595531660139,-73.9193136368529,0,8428252
40.66851,-73.88215,1,38459941
40.67646,-74.001,1,38618500
40.6928,-73.71928,2,10751119
40.7710332506374,-73.9119877557542,1,13515500
40.7113449201574,-73.9640393356123,1,6580431
40.6862965529091,-73.9838503050409,2,20786992
40.7762437337125,-73.9821572290052,3,4054028
40.67479,-73.9519,1,14557504
40.76276,-73.9895,1,35447651
40.76037,-73.99084,2,6786761
40.74549,-73.99473,1,11503335
40.7383,-74.00806,1,13017303
40.7812315472355,-73.9590741085427,1,21244676
40.7914357884054,-73.9768436475524,1,18795517
40.6995387221346,-73.9142473487468,-1,6140749
40.6844537957648,-73.9891796212003,1,1273660
40.7775275529773,-73.9095198224356,1,6357564
40.8600014565336,-73.9265198876541,1,1844489
40.75362,-73.98377,1,2595
40.72838,-74.00462,-1,1869432
40.7022,-73.93165,1,24942175
40.7185880093532,-73.9543938926438,1,4331796
40.6934428308366,-73.966643040755,1,436780
40.7978,-73.93719,-1,27981955
40.76322,-73.91132,1,29008272
40.7281901968618,-73.9793878056056,1,19521060
40.81072,-73.94235,1,33195591
40.76843,-73.93257,2,18649105
40.78719,-73.95201,1,24204338
40.64841,-73.96969,2,11653081
40.7479066979762,-73.9871106479238,1,1268218
40.76153,-73.92418,1,20437726
40.6914837591946,-73.9939882615616,1,17720206
40.8076,-73.94433,2,320865
40.6901187035115,-73.9213354603482,1,1332321
40.68667,-73.93897,5,3741728
40.6884459989042,-73.9061305980158,1,21618530
40.69235,-73.97369,2,35509087
40.67453,-74.01192,1,35894232
40.71554,-73.96225,-1,33796992
40.76273,-73.99061,-1,33552984
40.693473670387,-73.9350219728409,-1,11409949
40.8059823937129,-73.9547747796332,1,3441729
40.6965250820405,-73.9348652491014,1,16145457
41.44367,-74.02466,1,18763538
40.7762403814013,-73.9468326103778,1,13220017
40.7556462495862,-73.9359405162458,1,17434870
40.7808685580838,-73.9495762046127,1,8009605
40.6956427055809,-73.9847307388657,0,14340981
40.744,-73.984,2,721663
40.78455,-73.97352,1,643591
40.68702,-73.97401,1,22748055
40.71835,-73.94498,1,19341760
40.708764747941,-73.938160671696,1,17992310
40.6853346329584,-74.0063139332866,-1,258774
40.8312029241331,-73.9050649276806,1,1433050
40.76622,-73.95295,1,34507958
40.7653,-73.92661,2,4047638
40.7250783866198,-73.9912417646629,1,7216827
40.66896,-73.9918,1,9917384
40.7742884810673,-73.9469721507972,1,13880222
40.831670888379,-73.8644765599776,1,6778619
40.787687495296,-73.9398273493484,1,9926780
40.7410288707477,-74.0041686298255,1,18472461
40.675,-73.96406,-1,12973363
40.6832405873423,-73.9652133768252,1,8924024
40.72175,-73.99716,1,32697421
40.68272,-73.96675,1,29886141
40.737168198847,-74.0046028900161,1,4217642
40.81662,-73.93687,1,29967445
40.75652,-73.99069,-1,25811825
40.80266,-73.95792,3,14020396
40.81772,-73.94201,1,27926975
40.6673503782613,-73.9845519399621,1,18622462
40.7169855447505,-73.9546925492389,1,7851877
40.6883203515892,-73.9445662832969,1,11655868
40.7790693528956,-73.94895547083,1,4580384
40.6785271172082,-73.8895840856764,1,7383173
40.7587500552525,-73.9716028416653,2,8309384
40.7931795462188,-73.9724943064047,1,1394363
40.75856,-73.9952,1,17888519
40.72462,-73.94072,1,20608117
41.88716,-73.60301,1,1403739
40.74317,-73.92532,1,20639311
40.73236,-73.87511,1,6426240
40.7161178706909,-73.9313686500891,2,1445542
40.7849858399344,-73.9511823277607,3,601479
40.76602,-73.98356,1,39540005
40.83372,-73.91187,-1,36435986
40.76769,-73.96692,1,35605729
40.71968,-73.98453,1,36067108
40.71984,-73.83969,1,28892979
40.74845,-73.97458,1,30937764
40.7485085578383,-73.9124700075317,2,1935891
40.73409,-74.00464,1,31707011
40.82512,-73.93817,-1,35283631
40.65012,-74.00603,1,28604793
40.7517674962837,-73.9869422824621,1,12569890
40.75483,-73.99113,1,25085701
40.7633959205551,-73.9886951340789,3,12671106
40.75712,-73.8874,2,31934408
40.8281070498849,-73.9415333692228,1,9778372
40.6835,-73.957,3,20895742
40.71033,-74.00979,1,923722
40.768,-73.966,1,11183567
40.65945,-73.99383,1,27387286
40.76015,-73.99341,0,35378514
40.68991,-73.90495,1,32358780
40.74508,-74.00436,1,13817942
40.756789378701,-73.9946273054696,2,23714666
40.86313,-73.92162,2,11338529
40.7192322938058,-74.0066074920843,-1,5758695
40.88327097504,-73.9160364701054,1,8869981
40.7104509923646,-74.0078661118481,1,25451394
40.7813,-73.98319,2,4921548
40.71601,-73.9587,1,3258196
40.71855,-73.99791,2,8889118
40.6929279622077,-73.9036282499004,-1,12949536
40.76056,-73.91732,1,32720858
40.76248,-73.91279,2,9988233
40.6931747869614,-73.9492920300328,1,6822430
40.80062,-73.96169,1,18572271
40.8294,-73.93766,1,27798942
40.71523,-73.76992,1,29995362
40.7702306793623,-73.9892855497128,2,1032130
40.7039910146991,-74.0131677077506,2,2170025
40.7599205997692,-73.9873872511524,1,14944166
40.77128,-73.95787,1,16037576
40.86456,-73.92799,1,22495122
40.79019,-73.94839,1,25938492
40.93291,-73.85061,2,25957183
40.65447,-73.95631,1,19952226
40.7514767299973,-73.8812328267443,2,6975905
40.70285,-73.91934,1,28221182
40.80371,-73.96324,2,18768978
40.7646528771127,-73.9891362966419,2,3487236
40.694,-73.93354,1,30552921
40.7486489205453,-73.9877047617832,1,2373460
40.7155,-73.95724,2,26366437
40.72672,-73.94054,1,24714264
40.704,-73.98464,1,13355757
40.7273669931579,-73.9775007912016,1,18925067
40.71543,-73.94278,1,24810452
40.6862610195685,-73.9508873590521,1,8071170
40.669955524609,-73.9892609558858,1,1232491
40.7789641514224,-73.958121567055,1,12111718
40.7706184498967,-73.9519865861042,2,3673077
40.666964591901,-73.9816978717436,2,20409623
40.6937815470693,-73.9505502196659,1,10657107
40.67293,-73.96678,1,7669319
40.6925,-73.95551,1,27955732
40.70874,-73.94101,1,40139029
40.77101306259,-73.9591744683338,1,16841125
40.7439670777939,-74.0056612602221,1,23368417
41.11767,-73.94103,1,35335787
40.87831,-73.86511,1,29614580
40.99086,-73.74194,1,12952090
40.72738,-73.94077,1,5304431
40.8384852793944,-73.9448774867997,-1,21551272
40.7138985010434,-73.9607704008512,1,17793061
40.64303,-74.014,1,31474638
40.76659,-73.9381,1,36076923
40.7608178002701,-73.9951778852418,2,14737544
40.754,-73.773,2,16221732
40.73176,-73.95525,0,28540537
40.77918,-73.95337,1,40561255
40.73985,-74.00138,1,2028272
41.42026,-73.95194,1,1569105
40.5852759176716,-73.9576346892588,1,9670576
40.7572767304239,-73.9684927247002,2,25114157
40.8007695473725,-73.9653704122358,-1,6672133
40.7747485986219,-73.9537601971721,1,22010547
40.7151235295706,-73.9618535972921,2,11124655
40.68904,-73.9479,0,16031639
40.79409,-73.96884,1,17367228
40.74286,-73.99847,1,22944203
40.71833,-73.99443,1,16271818
40.77909,-73.95102,1,8342660
40.66641,-73.99025,1,40901664
40.79056,-73.9668,2,23069757
40.8202,-73.95526,1,21788885
40.75072,-73.90382,1,38643575
40.81772,-73.95234,1,38952271
40.6713,-73.77828,1,39254047
40.66916,-73.94762,2,39280672
40.73713,-73.98207,1,12776406
40.7333911252547,-73.9937910639961,1,3185529
40.76773,-73.91701,2,16893907
40.72828,-73.98901,2,10167860
40.74617,-73.98659,2,6324345
40.67052,-73.95621,-1,8881955
40.72264,-73.9437,1,22328689
40.7476678134209,-73.9869655400102,1,21091102
40.7567572982341,-73.9179975119077,1,13084559
40.7413959365286,-73.9211498285357,1,9060448
40.650923230201,-73.9770841282419,1,620473
40.68529,-73.87424,-1,22192616
40.68066,-73.99747,-1,27571732
40.6296324860668,-74.0215884462771,2,23771360
40.6812310719278,-73.9524351349122,1,25625071
40.76481,-73.95651,1,9969559
40.6478,-73.96831,1,23900919
40.6480979059985,-73.642571854424,1,4263917
40.7347129716532,-73.9597150133615,1,14312736
40.80212,-73.95732,1,28540171
40.7181288174523,-73.9888086909826,1,14357405
40.80293,-73.96611,1,4918092
40.76242,-73.98813,1,16697657
40.8176025756692,-73.9563684990525,1,6636387
40.7112954177855,-73.9548334708039,1,13101869
40.76279,-73.98528,1,32400051
40.68061,-73.91693,1,30747562
40.5970584740773,-73.9728846496245,1,8273206
40.9947,-72.30027,-1,1479297
40.66892,-73.94746,1,3380344
40.7307595425775,-73.9570581215811,-1,10488112
40.74456,-73.99267,1,8739642
40.7128986194532,-73.9973387582331,1,14634570
40.7761128569671,-73.9065614515468,1,29456648
40.7235,-73.98534,-1,23943948
40.64562,-73.96446,1,14280057
40.7627904661602,-73.9899908032412,1,20174316
40.6947827669158,-73.9828562302344,1,11043869
40.77281,-73.95627,1,23130377
40.68683,-73.91692,1,22339218
40.65372,-73.69074,2,4340077
40.67716,-73.91418,2,23528984
40.6622322235034,-73.9815388326453,1,11291559
40.6469255107824,-73.9030183415555,1,14789576
40.6801116202204,-73.9457867288545,1,20920001
40.7361349869494,-74.0029819941662,1,21058026
40.642,-73.94,-1,30084665
40.7506343758966,-73.917175894222,1,7009755
40.756053898609,-73.8690290277672,1,1565472
40.69078,-73.92167,1,15001872
40.7469198876126,-73.8951745436715,1,21241242
40.64913,-73.97402,2,7340771
41.0180485277427,-73.7940833442344,1,17762917
40.72037,-73.9596,2,3738756
40.7172266034329,-73.9458955928336,1,4584944
40.5958495454603,-74.0860380592371,2,8271934
40.69135,-73.97044,1,19195474
40.6803614188301,-73.9077454630163,1,20555685
40.78185,-73.97844,1,6362061
40.69445,-73.94459,1,12287938
40.8160475574366,-73.938847160131,3,6390990
40.71671,-73.96377,1,4642269
40.86323,-73.84638,1,12346131
40.72278,-73.98497,1,2764516
40.677479164094,-73.9830721505771,1,9560130
40.6792676049961,-73.936569237778,1,21769339
40.6628637675048,-73.9432659124219,1,8405664
40.7476557963191,-74.0022613504577,2,6448899
40.71376,-73.94239,2,2876055
40.8447898363563,-73.9354388903379,-1,6526715
40.6954227205738,-73.9627511971823,1,8552329
40.7407346561732,-73.9979432908267,1,1639145
40.6877501777174,-73.9647961490095,4,10950
40.71368,-73.94478,1,324800
40.74469,-73.98037,1,33787438
40.7763681896211,-73.9517473719808,3,631394
40.73842,-73.87609,2,806040
40.68777,-73.91601,1,874683
40.76394,-73.99448,1,2376206
40.66997,-73.92696,-1,36151001
40.67608,-73.94139,2,36694640
40.80512,-73.94988,-1,36722750
40.71922,-73.9481,3,36794219
40.74197,-73.99703,2,33295329
40.71629,-73.98862,2,33533601
40.68293,-73.92924,1,35771730
40.74376,-73.7942,3,33589468
40.75618,-73.99321,1,34093881
40.80877,-73.95346,1,846434
40.7280487513483,-73.9792394715394,1,6079261
40.84882,-73.90263,-1,23120142
40.70908,-73.94928,1,13565540
40.67393,-73.96164,2,20746543
40.6866396835757,-73.9214699811793,1,19458945
40.6958572419653,-73.9340291776207,-1,1959550
40.81426,-73.95152,1,21931508
40.7171949658415,-74.0152086232067,1,8680473
40.7539399031731,-73.9152943633566,1,10996115
40.81543,-73.95938,1,16722202
40.78288,-73.98301,1,29385394
40.67611,-73.94106,2,13693976
40.68425,-73.92503,0,35054863
40.676737976387,-73.952032939926,1,22034553
40.69816,-73.94703,-2,29518861
40.6788877805382,-73.9478841804442,1,3200213
40.95435,-72.9324,2,29554526
40.7981266080185,-73.9639446240349,1,20930060
40.75722,-73.99688,1,27453506
40.8284870310244,-73.9472700783697,4,4152389
40.8364170895126,-73.9381964125594,1,16909360
40.7025728584047,-73.9138003937733,1,12916903
40.70152,-73.90568,2,5811500
40.8176882024052,-73.9538115878127,1,17006306
40.81462,-73.95248,1,15913986
40.6830881322015,-73.9884147955874,0,12981210
40.7984062077747,-73.9409106355351,0,4978197
40.7441321564949,-73.9973734006332,1,9975954
40.70689,-73.91527,2,19786572
40.6904322350683,-73.9077211184547,2,13031031
40.85878,-73.83402,2,18550867
40.7675859647111,-73.8731501866997,2,8972815
40.692404204116,-73.9672654713862,1,13075227
40.71168,-73.94058,1,24046484
40.72093,-73.98596,1,27858785
40.69252,-73.80272,1,25841417
40.7076332244926,-74.0124920911028,1,7840938
40.7214597940268,-74.0087013351134,5,13126399
40.587,-73.972,1,33175415
40.81777,-73.9535,1,13129533
40.80335,-73.96367,1,16053121
40.7953971606157,-73.942537310735,1,14100670
40.7990258041342,-73.9608395455386,1,6932586
40.68241,-73.99157,1,30378982
41.2507,-74.32982,0,9144587
40.673948204914,-73.9736490746417,1,3454212
40.7701817060677,-73.9597210800709,2,3460129
40.7700207647672,-73.9268499041578,1,24430819
40.68294,-73.95451,4,30539307
40.75224,-73.96526,1,28391441
40.98172,-73.77711,2,24580965
40.77531,-73.98145,-1,16231826
41.12112,-72.33769,-1,2379100
40.69177,-73.95864,1,22879977
40.98307,-73.87592,-2,22910532
40.683,-73.93305,3,9269191
40.76076,-73.99159,1,17464163
40.72645,-73.9827,1,11941755
40.68322,-73.93073,5,16288338
40.7430077281591,-73.9931408941455,1,2444440
40.69981,-73.94111,-1,14378948
40.6972091729535,-73.9283334882216,1,28690017
40.8268234144242,-73.9496639310451,1,24840666
41.1597752978464,-74.1904921452526,1,10393288
40.74806,-73.99665,0,19015029
40.7489548212253,-73.8864852043479,2,2507596
40.6121316602479,-73.9596542337363,2,10501014
40.6913335592258,-73.9911964771184,1,3664474
40.7729,-73.95276,3,3666709
40.80682,-73.95196,3,7279583
40.765,-73.992,1,4563401
40.723,-73.97861,3,911092
40.7629,-73.96157,1,32138615
40.82796,-73.94088,1,32168744
40.7429729946586,-74.003407891565,1,966285
40.70068,-73.91621,1,7785582
40.715691025964,-73.9998309260604,1,14952645
40.78264,-73.97803,1,1099244
40.8241,-73.94682,1,30733474
41.90448,-73.85292,1,11941782
40.91584,-73.88227,-1,16337035
40.7454154605705,-73.9558294837946,1,18180580
40.8321113238239,-73.8720751455018,1,67890
40.6719826843597,-73.940776089274,-1,19181945
40.82232,-73.93647,2,20649144
40.74286,-73.89163,1,25587778
40.64243,-73.98049,2,29648584
41.71396,-73.84702,1,25031349
40.685759146837,-73.9090183197832,1,10681535
40.72274,-73.97581,-1,140973
40.7084,-73.78882,-1,34302031
40.71756,-73.95579,1,3012871
40.70499,-73.90895,1,34419439
40.7649514984404,-73.9915523276406,2,13604124
40.7050181383136,-74.008266282377,1,19583726
40.77362,-73.91947,2,29592768
40.7682916196102,-73.9685223704767,5,6091644
40.6632048104938,-73.9563394607999,1,1194671
40.6592186062623,-73.9135134806542,1,18960294
40.74281,-73.97981,1,7141549
40.7145018272988,-73.9923292520707,1,4559134
40.74259,-74.00128,2,3339205
40.69211,-73.98102,1,21125733
40.67726,-73.95928,1,9596854
40.7707393707298,-73.9499835406127,2,3907852
40.67349,-73.88095,1,39951628
40.6711480139789,-73.987190033096,3,14695001
40.80234,-73.95574,1,20980750
40.7532798401678,-73.8061445160659,2,4652857
40.73618,-73.98097,2,37693417
40.77127,-73.95033,1,2067166
40.7174137223009,-73.96354727315,1,28125194
40.70336,-73.92809,-1,30323527
40.7492666193336,-73.9864225685887,1,11697031
40.70818,-73.94952,1,11037023
40.71691,-73.96302,1,22997928
40.7201567052529,-73.985513521181,1,3569229
40.7006763392423,-73.9226093325795,0,17587338
40.725,-73.988,2,7304034
40.7617849696983,-73.9862322177671,3,17721192
40.66788,-73.94813,1,189787
40.7683354664322,-73.9539562480877,2,322923
40.69583,-73.97125,1,4739431
40.70939,-73.94055,1,34949698
40.6617880522718,-73.9947081667547,1,8851289
40.69382,-73.96644,1,35693860
40.7664,-73.91302,1,38388582
40.6787561313065,-73.9109798852211,-1,422414
40.7139508923133,-73.9512771371304,2,1166538
40.95439,-72.19735,2,804318
40.59758,-73.95877,1,38094637
40.7024298623398,-73.9260347683448,2,13115998
41.74352,-73.92063,1,27959217
40.65595,-73.95585,0,4328475
40.7769102612544,-73.978117314852,2,13317949
40.6734595592632,-73.9405374663925,-2,18811729
40.66323,-73.98138,1,26228457
40.85392,-73.93139,1,26236138
40.78504,-73.97959,1,2994478
41.03542,-71.95467,1,2025054
40.71418,-73.99208,1,20887028
40.7342363204278,-74.0018265071193,1,11277990
40.7638518456412,-73.9898450234359,2,7716812
40.71504,-73.94764,1,1312913
40.788048220908,-73.9421318254779,1,9473798
40.6734835589837,-73.9825399557479,3,3876010
40.76087,-73.88375,1,27190005
40.75545,-73.99547,1,16479459
40.6793367890326,-73.983777909213,-1,772478
40.67396,-73.96083,1,1309148
40.8532509270352,-73.9128919295024,-1,7918660
40.783821505689,-73.9763238721985,1,11447599
40.6573037463486,-73.9769586331086,1,3194049
41.008,-72.174,-1,10210057
40.7596090302043,-73.9950326435784,1,7158637
40.71422,-73.94144,1,24390101
40.7997126080931,-73.9423362806454,1,1105945
40.61577,-73.99304,1,35674377
40.78324,-73.94734,1,36311334
40.69439,-73.72763,1,36585845
40.68569,-73.95356,1,37549695
40.69463,-73.92942,1,31211375
40.72862,-73.95629,1,33878980
40.7926788565426,-73.9725403798495,1,27110015
40.7042,-73.9356,-1,14290
40.7022137664735,-73.9543953366402,1,80834
40.7592,-73.98902,1,4593609
40.86688,-73.92402,1,16557829
40.69731,-73.92417,0,1391024
40.69677,-73.91404,2,20615932
40.6474818378724,-73.9631688183243,1,7480549
40.7137650464485,-73.9405999248413,1,12380266
40.7723070023561,-73.9569547140682,1,15529115
40.7188198389711,-73.9605516720176,1,21741555
40.79082,-73.97452,1,3819703
40.7239637790065,-73.9790173078246,1,1447952
40.78882,-73.97945,1,2807615
40.6719866670457,-73.9498431061469,1,12401931
40.6042201673485,-73.7562445273557,1,8405555
40.7924,-73.97265,1,9596608
40.70881,-73.9593,1,14377
40.6991,-73.91421,1,593350
40.7321566767923,-73.9547299191261,2,832632
40.72887,-73.98599,1,5396323
40.8154187081354,-73.9457066852187,1,790032
40.7468806485778,-73.9828214184165,2,13604532
40.69132,-73.94205,1,883209
40.7175964250873,-73.9545526283335,1,9649718
40.75636,-73.99675,-1,31593740
40.64373,-74.01351,2,31413900
40.70091,-73.92215,2,18110654
40.7369,-73.95288,1,12495887
40.724382873538,-73.9777278160521,1,3032110
40.6940932837327,-73.9037640654147,1,14502728
40.7920412663414,-73.9460331490562,-1,21900307
40.712707667785,-73.9447900797156,1,9697726
40.7661065985776,-73.994639287093,-1,7583268
40.7219037935457,-73.9469214358909,1,23310676
40.70537,-73.88899,1,25126466
40.76276,-73.96011,1,23421983
40.7452656339763,-73.8769686352243,2,3115570
40.71159,-73.94514,2,22088301
40.74006,-74.00071,1,35315680
40.769636587058,-73.9888917573683,1,18396697
40.69944,-73.94527,-1,18393805
40.83838,-73.93799,1,18408815
40.74428,-73.97364,1,20968000
40.7106,-73.95884,1,11357182
40.82632,-73.94637,1,24066510
40.7368424299247,-74.0064379035019,2,9029919
40.84605,-73.44263,1,14932646
40.72038,-73.99818,3,9043652
40.712261823894,-74.0174567306694,1,17174144
40.76074,-73.98799,1,4280848
40.8235328638917,-73.9454174498545,1,13172066
40.7629970778274,-73.9581596769481,2,4315579
40.72688,-73.79198,1,24335248
40.687,-73.934,2,26043558
40.82108,-73.95403,-1,28162796
40.68469,-73.947,4,17339881
40.77883,-73.9454,1,7963444
40.7986811553066,-73.9388873247848,1,3489450
40.69468,-73.93304,1,30530758
40.778023366667,-73.9873087897973,3,11801000
40.691670103838,-73.9665458617304,2,8024974
40.7258941896836,-73.7212201611895,0,14321533
40.66133,-73.96136,1,14322269
40.75686,-73.81327,3,20171270
41.243,-73.697,1,24732238
40.73421,-73.98834,1,14362124
40.71033,-74.01806,1,9324521
40.74624,-73.98255,1,26555338
40.7457492546026,-73.9208306110495,2,20240795
40.8041705377768,-73.9549383560333,2,6192898
40.79872,-73.93954,1,26574652
40.6973588267278,-73.9256395670085,1,4485031
40.7762465083865,-73.9810245041716,1,8126104
40.8582645749624,-73.9334903142901,1,2510190
40.74275,-73.95513,1,13451379
40.6896695453876,-73.9268889477064,1,26721788
40.6768148787709,-73.9415812110537,-1,16393249
40.756443106632,-73.9923319142602,1,9413997
40.68537,-73.95402,-1,6249740
40.7155576431617,-73.8337083636684,1,7287171
40.7475976351114,-73.9760300960119,2,10622536
40.6922,-73.9415,1,27491566
40.65894,-73.8921,1,21015347
40.694,-73.946,-1,7782176
40.72399,-73.87088,1,6077354
40.7772144181794,-73.978837912688,1,16560728
40.74546,-73.94525,2,21813007
40.6926005993774,-73.8583611431921,1,17570097
40.7177439673466,-73.9927444155311,-1,9273431
40.76245,-73.8238,1,21931979
40.69918,-73.92886,-1,6545310
40.66648,-73.91375,1,27032162
40.72624,-73.98527,1,22249805
40.74481,-74.00148,1,4988687
40.6712040461667,-73.945283156715,1,17084265
40.71607,-73.96365,1,24065326
40.6754510540486,-73.9590826149318,1,24636587
40.7203536731922,-73.948623407534,2,2395475
40.7609137901434,-73.9880738236896,1,10723037
40.66957,-73.95764,3,27217819
40.71191,-73.95223,1,41008859
41.5268716972248,-74.1070385227734,1,2272256
40.6818822847195,-73.9582907863741,0,9509138
40.7171864674032,-73.9429418393052,2,439955
40.7158952612081,-73.9520476870854,-1,506479
40.7571317760461,-73.816347102048,1,1107230
40.8288940588836,-73.947315807229,1,1797890
40.869767118211,-73.8855157026894,1,22174523
40.71484,-73.96613,1,23937712
40.7797445472778,-73.9801742833871,0,5554709
40.77,-73.949,1,35087672
40.67297,-73.95489,1,3924506
40.7330079306552,-73.9918702299515,2,3925475
40.6711474962581,-73.9594433837135,1,15585154
40.863852743034,-73.9222186199835,1,21828768
40.7648405542134,-73.987643973965,1,15591015
40.7087204656994,-73.9536911679551,1,18110796
40.7972807471897,-73.9691470823696,1,18238955
40.71257,-73.96331,1,25721011
40.76859,-73.87548,2,29984652
40.7257694154872,-73.9785687244849,1,1163937
41.06549,-73.83264,1,18609159
40.71567,-74.00061,1,11067934
40.68571,-73.95265,2,32858018
40.6902349543352,-73.9566537966588,1,18222712
40.75403,-73.91814,1,7962707
40.7846220026119,-73.9784197209306,-1,10203071
41.0534597212571,-73.7349212201157,1,5060457
40.58327,-73.81728,-1,15570322
40.68356,-73.96152,1,9217592
40.76387,-73.9618,1,18944834
40.794456303056,-73.9737247313099,1,8071961
40.7198101994556,-73.9418002468413,1,20028198
40.7465082372487,-73.9466018168313,2,8388457
40.6532272089109,-73.9275361955188,-1,10209283
40.8513964630963,-73.9342491887218,1,509665
40.7704642874179,-73.9507005449922,1,375076
40.7582167745216,-73.9989134180881,1,489708
40.7493543993063,-74.0028176743059,1,548740
40.8648100901383,-73.9188435922137,1,648162
40.7207877811961,-73.9892488807616,5,7345789
40.8228164533804,-73.9523460226517,5,3751570
40.705757833373,-73.8810795475967,6,17787042
40.77549,-73.90786,2,16545876
40.82343,-73.94507,6,1342515
40.68267,-73.90576,1,19221595
40.8633527084695,-73.9242063682651,1,16545545
40.70834,-73.94717,0,20566445
40.7573704670227,-73.8245758639617,1,9505512
40.8460120751542,-73.937663186569,2,17849335
40.72788,-73.9939,1,20605308
40.7190318109673,-73.9893436854425,2,17905550
40.67489,-73.93081,4,4662784
40.74415,-73.99289,1,21782843
40.578,-73.953,2,6492185
40.6933242451056,-73.905103039703,1,17993218
40.7649577450025,-73.9229249476812,9,1535590
41.03079,-72.14534,1,1578630
40.68019,-73.93042,6,1645181
40.6935913941527,-73.9725521234787,2,103555
40.8669833739868,-73.8527893949154,2,260566
40.6799984394213,-73.9958871076911,2,171256
40.85888,-73.92886,6,245504
40.7181036262174,-73.9918798431279,2,779596
40.66485,-73.98543,4,5301003
40.6668991596053,-73.9548162174074,8,1508017
40.75393,-73.97354,-1,39141453
40.70624,-73.93171,1,36671072
40.82549,-73.94971,1,37834489
40.58492,-73.64303,2,33469838
40.72037,-73.95857,1,33549469
40.6905086869034,-73.9160085315,1,13512673
40.62961,-73.9572,12,844319
40.7953148033456,-73.9739403547759,1,23101845
40.76441,-73.98692,1,27002850
40.7706280116616,-73.9774499659678,1,1141534
40.84916,-73.8621,2,31713870
40.68581,-73.90838,1,34418592
40.74843,-73.97484,10,1925956
